Time	V(R8)
1.0000000000000001e-005	-18.679042008427565
2.0000000000000002e-005	-18.697706630612352
3.0000000000000004e-005	-18.716247639133499
4.0000000000000003e-005	-18.734664770482237
5.0000000000000002e-005	-18.752957762910356
6.0000000000000002e-005	-18.771126356433946
7.0000000000000007e-005	-18.789170292837078
8.0000000000000007e-005	-18.807089315675473
9.0000000000000006e-005	-18.824883170280152
0.0001	-18.842551603761059
0.00011	-18.860094365010639
0.00012	-18.877511204707424
0.00013000000000000002	-18.89480187531958
0.00014000000000000001	-18.91196613110839
0.00015000000000000001	-18.929003728131796
0.00016000000000000001	-18.945914424247828
0.00017000000000000001	-18.962697979118062
0.00018000000000000001	-18.97935415421103
0.00019000000000000001	-18.995882712805624
0.00020000000000000001	-19.012283419994432
0.00021000000000000001	-19.028556042687107
0.00022000000000000001	-19.044700349613656
0.00023000000000000001	-19.06071611132775
0.00024000000000000001	-19.076603100209955
0.00025000000000000001	-19.092361090470998
0.00026000000000000003	-19.107989858154959
0.00027000000000000006	-19.123489181142446
0.00028000000000000008	-19.13885883915378
0.00029000000000000011	-19.154098613752097
0.00030000000000000014	-19.169208288346468
0.00031000000000000016	-19.184187648194971
0.00032000000000000019	-19.199036480407745
0.00033000000000000022	-19.213754573950016
0.00034000000000000024	-19.228341719645098
0.00035000000000000027	-19.242797710177356
0.00036000000000000029	-19.257122340095172
0.00037000000000000032	-19.271315405813851
0.00038000000000000035	-19.285376705618503
0.00039000000000000037	-19.299306039666941
0.0004000000000000004	-19.313103209992491
0.00041000000000000042	-19.326768020506822
0.00042000000000000045	-19.340300277002733
0.00043000000000000048	-19.353699787156906
0.0004400000000000005	-19.366966360532633
0.00045000000000000053	-19.380099808582553
0.00046000000000000056	-19.39309994465129
0.00047000000000000058	-19.405966583978138
0.00048000000000000061	-19.41869954369967
0.00049000000000000063	-19.431298642852347
0.00050000000000000066	-19.44376370237508
0.00051000000000000069	-19.456094545111778
0.00052000000000000071	-19.468290995813877
0.00053000000000000074	-19.480352881142814
0.00054000000000000077	-19.492280029672497
0.00055000000000000079	-19.504072271891747
0.00056000000000000082	-19.515729440206698
0.00057000000000000084	-19.527251368943187
0.00058000000000000087	-19.538637894349101
0.0005900000000000009	-19.549888854596709
0.00060000000000000092	-19.561004089784969
0.00061000000000000095	-19.571983441941779
0.00062000000000000098	-19.58282675502624
0.000630000000000001	-19.593533874930877
0.00064000000000000103	-19.604104649483812
0.00065000000000000105	-19.614538928450944
0.00066000000000000108	-19.624836563538068
0.00067000000000000111	-19.634997408392994
0.00068000000000000113	-19.645021318607633
0.00069000000000000116	-19.654908151720029
0.00070000000000000119	-19.664657767216397
0.00071000000000000121	-19.674270026533126
0.00072000000000000124	-19.683744793058725
0.00073000000000000126	-19.693081932135797
0.00074000000000000129	-19.702281311062926
0.00075000000000000132	-19.71134279909657
0.00076000000000000134	-19.720266267452931
0.00077000000000000137	-19.729051589309773
0.0007800000000000014	-19.737698639808222
0.00079000000000000142	-19.746207296054553
0.00080000000000000145	-19.754577437121927
0.00081000000000000147	-19.762808944052111
0.0008200000000000015	-19.77090169985717
0.00083000000000000153	-19.778855589521129
0.00084000000000000155	-19.786670500001616
0.00085000000000000158	-19.794346320231448
0.00086000000000000161	-19.801882941120233
0.00087000000000000163	-19.809280255555905
0.00088000000000000166	-19.816538158406253
0.00089000000000000168	-19.823656546520407
0.00090000000000000171	-19.830635318730323
0.00091000000000000174	-19.837474375852196
0.00092000000000000176	-19.844173620687886
0.00093000000000000179	-19.850732958026295
0.00094000000000000182	-19.85715229464472
0.00095000000000000184	-19.863431539310184
0.00096000000000000187	-19.869570602780712
0.00097000000000000189	-19.875569397806633
0.00098000000000000192	-19.881427839131781
0.00099000000000000195	-19.887145843494743
0.001000000000000002	-19.892723329630023
0.001010000000000002	-19.898160218269187
0.001020000000000002	-19.903456432142022
0.0010300000000000021	-19.908611895977607
0.0010400000000000021	-19.913626536505383
0.0010500000000000021	-19.918500282456208
0.0010600000000000021	-19.92323306456337
0.0010700000000000022	-19.927824815563554
0.0010800000000000022	-19.932275470197816
0.0010900000000000022	-19.936584965212504
0.0011000000000000022	-19.940753239360152
0.0011100000000000023	-19.944780233400358
0.0011200000000000023	-19.948665890100624
0.0011300000000000023	-19.952410154237164
0.0011400000000000023	-19.956012972595705
0.0011500000000000024	-19.959474293972217
0.0011600000000000024	-19.962794069173661
0.0011700000000000024	-19.965972251018687
0.0011800000000000024	-19.96900879433829
0.0011900000000000025	-19.971903655976476
0.0012000000000000025	-19.974656794790846
0.0012100000000000025	-19.977268171653208
0.0012200000000000025	-19.979737749450116
0.0012300000000000026	-19.982065493083397
0.0012400000000000026	-19.98425136947067
0.0012500000000000026	-19.986295347545791
0.0012600000000000027	-19.988197398259302
0.0012700000000000027	-19.989957494578864
0.0012800000000000027	-19.991575611489594
0.0012900000000000027	-19.993051725994487
0.0013000000000000028	-19.994385817114676
0.0013100000000000028	-19.995577865889782
0.0013200000000000028	-19.996627855378147
0.0013300000000000028	-19.997535770657098
0.0013400000000000029	-19.998301598823151
0.0013500000000000029	-19.99892532899219
0.0013600000000000029	-19.99940695229963
0.0013700000000000029	-19.999746461900539
0.001380000000000003	-19.999943852969729
0.001390000000000003	-19.999999122701844
0.001400000000000003	-19.99991227031137
0.001410000000000003	-19.999683297032682
0.0014200000000000031	-19.999312206119988
0.0014300000000000031	-19.998799002847317
0.0014400000000000031	-19.998143694508418
0.0014500000000000032	-19.997346290416679
0.0014600000000000032	-19.996406801904968
0.0014700000000000032	-19.99532524232551
0.0014800000000000032	-19.994101627049648
0.0014900000000000033	-19.992735973467674
0.0015000000000000033	-19.991228300988539
0.0015100000000000033	-19.98957863103961
0.0015200000000000033	-19.98778698706635
0.0015300000000000034	-19.985853394531986
0.0015400000000000034	-19.983777880917145
0.0015500000000000034	-19.981560475719469
0.0015600000000000034	-19.979201210453201
0.0015700000000000035	-19.976700118648715
0.0015800000000000035	-19.974057235852065
0.0015900000000000035	-19.971272599624466
0.0016000000000000035	-19.96834624954176
0.0016100000000000036	-19.96527822719386
0.0016200000000000036	-19.962068576184159
0.0016300000000000036	-19.958717342128899
0.0016400000000000037	-19.95522457265653
0.0016500000000000037	-19.951590317407046
0.0016600000000000037	-19.947814628031249
0.0016700000000000037	-19.943897558190045
0.0016800000000000038	-19.939839163553678
0.0016900000000000038	-19.935639501800907
0.0017000000000000038	-19.931298632618223
0.0017100000000000038	-19.926816617698986
0.0017200000000000039	-19.922193520742553
0.0017300000000000039	-19.917429407453362
0.0017400000000000039	-19.91252434554001
0.0017500000000000039	-19.907478404714283
0.001760000000000004	-19.902291656690167
0.001770000000000004	-19.896964175182834
0.001780000000000004	-19.89149603590759
0.001790000000000004	-19.885887316578799
0.0018000000000000041	-19.880138096908773
0.0018100000000000041	-19.874248458606655
0.0018200000000000041	-19.868218485377234
0.0018300000000000041	-19.862048262919785
0.0018400000000000042	-19.855737878926828
0.0018500000000000042	-19.849287423082878
0.0018600000000000042	-19.842696987063199
0.0018700000000000043	-19.835966664532467
0.0018800000000000043	-19.829096551143476
0.0018900000000000043	-19.822086744535731
0.0019000000000000043	-19.814937344334105
0.0019100000000000044	-19.807648452147401
0.0019200000000000044	-19.800220171566909
0.0019300000000000044	-19.792652608164939
0.0019400000000000044	-19.78494586949332
0.0019500000000000045	-19.777100065081868
0.0019600000000000043	-19.769115306436831
0.0019700000000000043	-19.760991707039295
0.0019800000000000043	-19.752729382343599
0.0019900000000000044	-19.744328449775661
0.0020000000000000044	-19.735789028731329
0.0020100000000000044	-19.727111240574679
0.0020200000000000044	-19.718295208636285
0.0020300000000000045	-19.709341058211479
0.0020400000000000045	-19.700248916558564
0.0020500000000000045	-19.691018912896986
0.0020600000000000045	-19.681651178405538
