Time	V1
0.0001	0.036426561119910231
0.00020000000000000001	0.075795377261908048
0.00030000000000000003	0.11889336997954801
0.00040000000000000002	0.1654406091275008
0.00050000000000000001	0.21517387260669651
0.00060000000000000006	0.26784568605341935
0.0007000000000000001	0.32322341732467336
0.00080000000000000015	0.38108842265755583
0.00090000000000000019	0.44123524155823063
0.0010000000000000002	0.50347083764381695
0.0011000000000000003	0.56761388281867675
0.0012000000000000003	0.63349408231575266
0.0013000000000000004	0.70095153827426226
0.0014000000000000004	0.76983614965771618
0.0015000000000000005	0.84000704644131829
0.0016000000000000005	0.91133205611577839
0.0017000000000000006	0.98368720066582438
0.0018000000000000006	1.0569562222866022
0.0019000000000000006	1.131030136200107
0.0020000000000000005	1.2058068090270764
0.0021000000000000003	1.2811905612577756
0.0022000000000000001	1.3570917924480745
0.0023	1.433426627845471
0.0023999999999999998	1.5101165852235006
0.0024999999999999996	1.5870882607725714
0.0025999999999999994	1.6642730329608779
0.0026999999999999993	1.7416067833409525
0.0027999999999999991	1.8190296333357439
0.0028999999999999989	1.8964856960931893
0.0029999999999999988	1.9739228425501196
0.0030999999999999986	2.0512924808952948
0.0031999999999999984	2.1285493486675264
0.0032999999999999982	2.2056513167683676
0.0033999999999999981	2.2825592047099068
0.0034999999999999979	2.3592366064569061
0.0035999999999999977	2.4356497262590389
0.0036999999999999976	2.5117672239033975
0.0037999999999999974	2.587560068849923
0.0038999999999999972	2.6630014027430047
0.0039999999999999975	2.7380664098213918
0.0040999999999999977	2.812732194775772
0.004199999999999998	2.8869776676290511
0.0042999999999999983	2.9607834352385853
0.0043999999999999985	3.0341316990424585
0.0044999999999999988	3.1070061586934101
0.0045999999999999991	3.1793919212443504
0.0046999999999999993	3.2512754155685375
0.0047999999999999996	3.3226443117155489
0.0048999999999999998	3.3934874449212296
0.0050000000000000001	3.4637947440058223
0.0051000000000000004	3.5335571639096801
0.0052000000000000006	3.6027666221301917
0.0053000000000000009	3.6714159388370766
0.0054000000000000012	3.7394987804558539
0.0055000000000000014	3.8070096065213042
0.0056000000000000017	3.8739436196140336
0.0057000000000000019	3.9402967182038799
0.0058000000000000022	4.0060654522339849
0.0059000000000000025	4.0712469812887901
0.0060000000000000027	4.1358390351981829
0.006100000000000003	4.1998398769384009
0.0062000000000000033	4.2632482676983203
0.0063000000000000035	4.3260634339871435
0.0064000000000000038	4.3882850366666881
0.006500000000000004	4.449913141797996
0.0066000000000000043	4.510948193198451
0.0067000000000000046	4.5713909866113056
0.0068000000000000048	4.6312426453953011
0.0069000000000000051	4.6905045976471991
0.0070000000000000053	4.7491785546750771
0.0071000000000000056	4.8072664907449116
0.0072000000000000059	4.8647706240273836
0.0073000000000000061	4.9216933986760205
0.0074000000000000064	4.9780374679717134
0.0075000000000000067	5.0338056784723531
0.0076000000000000069	5.089001055109823
0.0077000000000000072	5.1436267871798815
0.0078000000000000074	5.1976862151736025
0.0079000000000000077	5.2511828184018983
0.0080000000000000071	5.3041202033675159
0.0081000000000000065	5.3565020928414206
0.0082000000000000059	5.4083323156029754
0.0083000000000000053	5.4596147968056412
0.0084000000000000047	5.5103535489320956
0.0085000000000000041	5.5605526633047511
0.0086000000000000035	5.6102163021195697
0.0087000000000000029	5.6593486909729167
0.0088000000000000023	5.7079541118529429
0.0089000000000000017	5.7560368965685766
0.0090000000000000011	5.803601420590792
0.0091000000000000004	5.8506520972821896
0.0091999999999999998	5.8971933724924259
0.0092999999999999992	5.9432297194981416
0.0093999999999999986	5.9887656342674394
0.009499999999999998	6.0338056310299466
0.0095999999999999974	6.078354238134688
0.0096999999999999968	6.1224159941789686
0.0097999999999999962	6.165995444392415
0.0098999999999999956	6.209097137261276
0.009999999999999995	6.2517256213788945
0.010099999999999994	6.2938854425090867
0.010199999999999994	6.3355811408499179
0.010299999999999993	6.3768172484861045
0.010399999999999993	6.4175982870189028
0.010499999999999992	6.4579287653630262
0.010599999999999991	6.4978131777007118
0.010699999999999991	6.5372560015836223
0.01079999999999999	6.5762616961738001
0.01089999999999999	6.6148347006154404
0.010999999999999989	6.6529794325296363
0.011099999999999988	6.6907002866247893
0.011199999999999988	6.7280016334157287
0.011299999999999987	6.764887818045044
0.011399999999999987	6.8013631592004389
0.011499999999999986	6.8374319481223678
0.011599999999999985	6.8730984476964156
0.011699999999999985	6.9083668916253362
0.011799999999999984	6.9432414836758722
0.011899999999999984	6.9777263969957808
0.011999999999999983	7.0118257734967626
0.012099999999999982	7.0455437232992448
0.012199999999999982	7.0788843242351609
0.012299999999999981	7.1118516214051706
0.01239999999999998	7.1444496267869013
0.01249999999999998	7.1766823188909834
0.012599999999999979	7.2085536424619363
0.012699999999999979	7.2400675082209967
0.012799999999999978	7.2712277926482782
0.012899999999999977	7.302038337801684
0.012999999999999977	7.3325029511702491
0.013099999999999976	7.362625405559668
0.013199999999999976	7.3924094390078849
0.013299999999999975	7.421858754728798
0.013399999999999974	7.4509770210821857
0.013499999999999974	7.4797678715681215
0.013599999999999973	7.5082349048442092
0.013699999999999973	7.536381684764101
0.013799999999999972	7.5642117404358169
0.013899999999999971	7.5917285662985075
0.013999999999999971	7.6189356222163385
0.01409999999999997	7.6458363335883073
0.01419999999999997	7.6724340914728231
0.014299999999999969	7.6987322527259749
0.014399999999999968	7.724734140152492
0.014499999999999968	7.7504430426684081
0.014599999999999967	7.7758622154745574
0.014699999999999967	7.8009948802400571
0.014799999999999966	7.8258442252949667
0.014899999999999965	7.850413405831401
0.014999999999999965	7.8747055441123841
0.015099999999999964	7.8987237296877701
0.015199999999999964	7.9224710196166566
0.015299999999999963	7.9459504386956636
0.015399999999999962	7.9691649796925628
0.015499999999999962	7.9921176035847346
0.015599999999999961	8.0148112398019649
0.015699999999999961	8.0372487864731585
0.01579999999999996	8.0594331106765047
0.015899999999999959	8.0813670486927478
0.015999999999999959	8.1030534062611395
0.016099999999999958	8.1244949588377793
0.016199999999999957	8.1456944518559666
0.016299999999999957	8.1666546009882968
0.016399999999999956	8.1873780924101904
0.016499999999999956	8.2078675830646013
0.016599999999999955	8.2281257009276541
0.016699999999999954	8.248155045274979
0.016799999999999954	8.267958186948503
0.016899999999999953	8.2875376686235303
0.016999999999999953	8.3068960050758882
0.017099999999999952	8.3260356834489802
0.017199999999999951	8.3449591635205955
0.017299999999999951	8.363668877969257
0.01739999999999995	8.3821672326400556
0.01749999999999995	8.4004566068097564
0.017599999999999949	8.4185393534511181
0.017699999999999948	8.436417799496251
0.017799999999999948	8.4540942460989559
0.017899999999999947	8.4715709688959056
0.017999999999999947	8.4888502182666272
0.018099999999999946	8.5059342195921452
0.018199999999999945	8.522825173512242
0.018299999999999945	8.5395252561812551
0.018399999999999944	8.5560366195223452
0.018499999999999944	8.5723613914801913
0.018599999999999943	8.5885016762720046
0.018699999999999942	8.6044595546368878
0.018799999999999942	8.6202370840834348
0.018899999999999941	8.6358362991355389
0.018999999999999941	8.6512592115764004
0.01909999999999994	8.666507810690673
0.019199999999999939	8.6815840635047099
0.019299999999999939	8.6964899150249249
0.019399999999999938	8.7112272884742037
0.019499999999999938	8.7257980855263462
0.019599999999999937	8.7402041865385627
0.019699999999999936	8.7544474507819352
0.019799999999999936	8.7685297166699137
0.019899999999999935	8.7824528019847783
0.019999999999999934	8.7962185041020575
0.020099999999999934	8.8098286002129509
0.020199999999999933	8.8232848475446755
0.020299999999999933	8.8365889835787836
0.020399999999999932	8.8497427262674364
0.020499999999999931	8.8627477742476142
0.020599999999999931	8.8756058070533186
0.02069999999999993	8.88831848532568
0.02079999999999993	8.9008874510210489
0.020899999999999929	8.9133143276170568
